Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,228.97000122070312,229.86000061035156,227.49000549316406,229.82000732421875,208.41848754882812,1199100
2020-01-02,229.67999267578125,231.14999389648438,228.00999450683594,228.5,207.22140502929688,1426000
2020-01-03,227.55999755859375,229.8300018310547,227.0,228.61000061035156,207.32113647460938,1598900
2020-01-06,228.47999572753906,230.0,227.88999938964844,228.5500030517578,207.2667236328125,1526800
2020-01-07,227.1300048828125,227.57000732421875,221.6199951171875,223.67999267578125,202.85028076171875,1463800
2020-01-08,223.47999572753906,226.49000549316406,222.52000427246094,225.6199951171875,204.60960388183594,1433900
2020-01-09,225.5,227.13999938964844,225.36000061035156,226.47000122070312,205.38046264648438,1376700
2020-01-10,228.08999633789062,231.02000427246094,227.44000244140625,230.8000030517578,209.30722045898438,1578900
2020-01-13,231.25,235.4199981689453,231.14999389648438,235.41000366210938,213.48793029785156,1840600
2020-01-14,235.1300048828125,235.94000244140625,232.83999633789062,233.9499969482422,212.16387939453125,1217100
2020-01-15,234.5,236.74000549316406,234.5,235.3800048828125,213.46072387695312,1152100
2020-01-16,235.0,235.14999389648438,231.94000244140625,232.24000549316406,210.61312866210938,1782900
2020-01-17,232.88999938964844,234.41000366210938,232.58999633789062,233.4199981689453,211.68321228027344,2352900
2020-01-21,233.9199981689453,237.9199981689453,233.0,236.72999572753906,214.6850128173828,1827100
2020-01-22,237.91000366210938,238.1699981689453,234.25999450683594,235.16000366210938,213.2611846923828,1294000
2020-01-23,235.16000366210938,238.49000549316406,235.00999450683594,237.8300018310547,215.68255615234375,1485400
2020-01-24,238.0,239.99000549316406,236.72000122070312,237.52000427246094,215.4014434814453,1284800
2020-01-27,236.32000732421875,238.16000366210938,235.67999267578125,237.47000122070312,215.3560791015625,1197200
2020-01-28,237.11000061035156,237.6699981689453,236.3300018310547,237.17999267578125,215.0930938720703,1051800
2020-01-29,237.42999267578125,237.86000061035156,232.86000061035156,233.44000244140625,211.7013702392578,1434400
2020-01-30,232.4199981689453,235.25999450683594,231.30999755859375,235.1999969482422,213.29747009277344,1271400
2020-01-31,234.36000061035156,234.94000244140625,230.85000610351562,231.74000549316406,210.15968322753906,1700900
2020-02-03,232.97999572753906,235.0399932861328,232.11000061035156,234.07000732421875,212.272705078125,1560200
2020-02-04,234.4199981689453,238.22000122070312,233.02000427246094,237.4499969482422,215.3379669189453,1105700
2020-02-05,237.5,237.97999572753906,235.1999969482422,236.3800048828125,214.3675994873047,1338700
2020-02-06,237.17999267578125,238.57000732421875,236.35000610351562,237.80999755859375,215.6644287109375,1257100
2020-02-07,238.44000244140625,239.52000427246094,237.80999755859375,238.75,216.51690673828125,1237500
2020-02-10,239.67999267578125,243.8800048828125,238.7899932861328,243.69000244140625,220.996826171875,1576800
2020-02-11,246.5500030517578,258.6199951171875,246.5500030517578,254.27000427246094,230.59164428710938,3231900
2020-02-12,254.27999877929688,256.6600036621094,252.0800018310547,256.17999267578125,232.32373046875,1625400
2020-02-13,255.6199951171875,257.42999267578125,254.42999267578125,256.8999938964844,232.97671508789062,1146600
2020-02-14,257.0,258.32000732421875,255.25999450683594,256.25,232.38723754882812,1600700
2020-02-18,255.3000030517578,255.60000610351562,252.67999267578125,252.92999267578125,229.37640380859375,1998500
2020-02-19,251.24000549316406,252.38999938964844,247.85000610351562,248.10000610351562,224.99620056152344,2618500
2020-02-20,247.97999572753906,248.52999877929688,244.72000122070312,247.5399932861328,224.48834228515625,2150300
2020-02-21,247.94000244140625,248.63999938964844,246.8000030517578,247.00999450683594,224.0076904296875,2570200
2020-02-24,244.82000732421875,248.77000427246094,243.61000061035156,245.11000061035156,222.28463745117188,2329800
2020-02-25,247.9199981689453,253.99000549316406,244.16000366210938,246.13999938964844,223.21873474121094,2268600
2020-02-26,246.13999938964844,248.36000061035156,240.0,242.6699981689453,220.07183837890625,2024600
2020-02-27,239.99000549316406,244.88999938964844,232.89999389648438,232.92999267578125,211.23890686035156,3168700
2020-02-28,226.6999969482422,228.7100067138672,218.02999877929688,226.8000030517578,205.67971801757812,5188100
2020-03-02,229.02999877929688,240.8800048828125,228.0800018310547,240.75,218.33067321777344,2718500
2020-03-03,240.75,246.83999633789062,238.83999633789062,242.64999389648438,220.05369567871094,3502600
2020-03-04,245.5800018310547,251.97000122070312,245.32000732421875,251.66000366210938,228.2246856689453,2350400
2020-03-05,248.5500030517578,250.88999938964844,243.52999877929688,246.94000244140625,223.9442138671875,1969400
2020-03-06,243.1699981689453,247.5800018310547,237.89999389648438,246.32000732421875,223.38197326660156,2693600
2020-03-09,231.42999267578125,239.61000061035156,225.0,231.86000061035156,210.26849365234375,3209200
2020-03-10,236.74000549316406,244.2100067138672,229.85000610351562,243.8699951171875,221.16012573242188,2658300
2020-03-11,237.3699951171875,239.19000244140625,228.67999267578125,232.89999389648438,211.21165466308594,3360600
2020-03-12,216.2899932861328,231.72000122070312,204.13999938964844,217.8300018310547,197.54501342773438,4734500
2020-03-13,225.52999877929688,241.55999755859375,220.02000427246094,238.99000549316406,216.73452758789062,4220300
2020-03-16,206.64999389648438,229.80999755859375,201.3699951171875,202.75,183.86932373046875,4093100
2020-03-17,210.1699981689453,234.89999389648438,203.6300048828125,227.52999877929688,206.3417205810547,4527100
2020-03-18,210.0,235.83999633789062,206.1699981689453,217.13999938964844,196.91928100585938,4210000
2020-03-19,217.57000732421875,219.77999877929688,201.52000427246094,209.0,189.53729248046875,3847800
2020-03-20,207.0,210.0,192.3699951171875,195.38999938964844,177.19473266601562,3940900
2020-03-23,196.0,196.27000427246094,174.32000732421875,179.08999633789062,162.41261291503906,3890100
2020-03-24,187.7899932861328,193.85000610351562,179.25,190.27000427246094,172.5514678955078,4221400
2020-03-25,188.89999389648438,208.5399932861328,186.02999877929688,199.25999450683594,180.70431518554688,3201500
2020-03-26,198.14999389648438,226.2899932861328,198.0,222.1999969482422,201.508056640625,3413500
2020-03-27,216.19000244140625,222.0399932861328,211.72999572753906,218.47999572753906,198.13449096679688,3367100
2020-03-30,222.67999267578125,231.97000122070312,221.33999633789062,230.5800018310547,209.107666015625,2581600
2020-03-31,228.4600067138672,230.0,215.9199981689453,217.75,197.4724578857422,4629900
2020-04-01,205.80999755859375,213.39999389648438,202.02999877929688,206.97000122070312,187.69635009765625,3772000
2020-04-02,207.0,221.08999633789062,205.58999633789062,220.75,200.193115234375,3993100
2020-04-03,219.16000366210938,223.75,216.82000732421875,222.8000030517578,202.0522003173828,2858000
2020-04-06,228.02000427246094,236.22000122070312,227.0,235.17999267578125,213.2793426513672,3050300
2020-04-07,241.11000061035156,243.8800048828125,227.02999877929688,227.77000427246094,206.55935668945312,2226100
2020-04-08,229.63999938964844,249.64999389648438,228.0,249.25,226.0391082763672,3329400
2020-04-09,248.5,260.42999267578125,248.1999969482422,259.6000061035156,235.42529296875,4331000
2020-04-13,256.70001220703125,257.3500061035156,246.75999450683594,249.75999450683594,227.44786071777344,1830900
2020-04-14,255.0800018310547,257.6600036621094,252.52000427246094,255.10000610351562,232.31082153320312,2011800
2020-04-15,252.92999267578125,252.97999572753906,243.2100067138672,247.49000549316406,225.38064575195312,1909700
2020-04-16,249.58999633789062,252.72000122070312,247.5500030517578,251.77999877929688,229.287353515625,1640700
2020-04-17,256.55999755859375,257.7699890136719,248.0800018310547,254.05999755859375,231.3636932373047,2328100
2020-04-20,252.02999877929688,253.0,248.50999450683594,248.67999267578125,226.46432495117188,1281800
2020-04-21,245.2100067138672,245.8699951171875,239.10000610351562,242.0,220.38108825683594,1925500
2020-04-22,246.22999572753906,255.11000061035156,245.55999755859375,252.97999572753906,230.38018798828125,2041400
2020-04-23,252.19000244140625,254.80999755859375,248.13999938964844,248.60000610351562,226.3914794921875,1419200
2020-04-24,250.27999877929688,251.49000549316406,243.77000427246094,244.61000061035156,222.75790405273438,1775600
2020-04-27,247.0,252.2899932861328,245.24000549316406,250.22000122070312,227.8667449951172,1557500
2020-04-28,255.25,255.8000030517578,242.72000122070312,243.52999877929688,221.77439880371094,2091900
2020-04-29,251.02000427246094,251.02000427246094,235.6699981689453,236.80999755859375,215.65472412109375,3505800
2020-04-30,234.11000061035156,239.08999633789062,232.7100067138672,238.0,216.73838806152344,3410300
2020-05-01,233.24000549316406,235.89999389648438,232.58999633789062,234.1999969482422,213.27784729003906,1896800
2020-05-04,237.38999938964844,237.5,228.11000061035156,236.6300048828125,215.49081420898438,1642700
2020-05-05,237.67999267578125,243.5500030517578,237.67999267578125,240.25999450683594,218.79652404785156,1421200
2020-05-06,240.86000061035156,242.24000549316406,236.7899932861328,237.25999450683594,216.06451416015625,1441400
2020-05-07,239.17999267578125,239.6699981689453,235.02999877929688,235.25,214.2340850830078,2548900
2020-05-08,237.64999389648438,240.25,236.67999267578125,238.36000061035156,217.0662384033203,1879700
2020-05-11,236.0800018310547,242.92999267578125,234.47999572753906,238.22999572753906,216.94786071777344,2040700
2020-05-12,239.36000061035156,240.25,230.74000549316406,231.69000244140625,210.9921112060547,1852500
2020-05-13,231.25999450683594,237.0800018310547,229.38999938964844,231.14999389648438,210.5003662109375,2200600
2020-05-14,229.3800048828125,231.0,224.75999450683594,229.6199951171875,209.1070098876953,2112500
2020-05-15,228.35000610351562,229.97000122070312,223.8300018310547,229.5800018310547,209.07061767578125,2246800
2020-05-18,236.07000732421875,238.13999938964844,232.07000732421875,236.02999877929688,214.9444122314453,1792800
2020-05-19,235.0800018310547,236.85000610351562,229.66000366210938,229.97000122070312,209.42576599121094,1542800
2020-05-20,231.97999572753906,232.66000366210938,228.9199981689453,230.13999938964844,209.58056640625,1346600
2020-05-21,229.38999938964844,230.47999572753906,227.1199951171875,228.16000366210938,207.77745056152344,1263200
2020-05-22,228.5399932861328,242.60000610351562,227.41000366210938,242.42999267578125,220.7726593017578,2812700
2020-05-26,248.58999633789062,248.67999267578125,240.13999938964844,243.92999267578125,222.1386260986328,2833600
2020-05-27,245.61000061035156,252.94000244140625,241.8300018310547,252.00999450683594,229.496826171875,2311000
2020-05-28,255.6199951171875,259.4700012207031,253.52000427246094,258.1199951171875,235.06100463867188,2190900
2020-05-29,257.1600036621094,258.9700012207031,254.08999633789062,258.1700134277344,235.1065216064453,2138600
2020-06-01,258.0299987792969,266.7799987792969,255.52000427246094,264.30999755859375,240.697998046875,2035000
2020-06-02,264.510009765625,265.5899963378906,259.739990234375,263.5899963378906,240.0423583984375,1809800
2020-06-03,264.92999267578125,269.25,263.6000061035156,267.3900146484375,243.50286865234375,1802200
2020-06-04,264.0899963378906,266.9100036621094,256.510009765625,259.7200012207031,236.5181121826172,1997600
2020-06-05,263.7300109863281,265.9100036621094,260.5799865722656,264.8900146484375,241.22625732421875,2336800
2020-06-08,265.0,269.1199951171875,264.29998779296875,266.8800048828125,243.0384521484375,2095800
2020-06-09,266.70001220703125,267.0799865722656,264.3500061035156,265.760009765625,242.0185089111328,2691000
2020-06-10,266.510009765625,269.0299987792969,263.2300109863281,265.3399963378906,241.63604736328125,1603500
2020-06-11,262.82000732421875,263.5899963378906,251.07000732421875,251.50999450683594,229.04148864746094,2548900
2020-06-12,256.7200012207031,259.0,253.9600067138672,258.0799865722656,235.02455139160156,1436500
2020-06-15,252.11000061035156,263.0799865722656,252.0,262.489990234375,239.04061889648438,1532400
2020-06-16,268.5799865722656,268.79998779296875,261.0,264.7799987792969,241.1260223388672,1837500
2020-06-17,267.1499938964844,268.3999938964844,263.7799987792969,263.9700012207031,240.38836669921875,1380100
2020-06-18,260.510009765625,262.0299987792969,256.5400085449219,257.6000061035156,235.569091796875,1776100
