Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,196.8000030517578,197.9499969482422,196.55999755859375,197.61000061035156,180.27401733398438,2278700
2020-01-02,198.0,200.8000030517578,197.80999755859375,200.7899932861328,183.17506408691406,3554200
2020-01-03,199.38999938964844,200.5500030517578,198.85000610351562,200.0800018310547,182.52734375,2767600
2020-01-06,199.60000610351562,202.77000427246094,199.35000610351562,202.3300018310547,184.5799560546875,4660400
2020-01-07,201.8699951171875,202.67999267578125,200.50999450683594,202.6300048828125,184.85365295410156,4047400
2020-01-08,202.6199951171875,206.69000244140625,202.1999969482422,205.91000366210938,187.8458709716797,5284200
2020-01-09,206.86000061035156,209.3699951171875,206.10000610351562,208.35000610351562,190.07180786132812,5971600
2020-01-10,208.44000244140625,208.9499969482422,207.27000427246094,207.27000427246094,189.0865936279297,2336400
2020-01-13,207.3800048828125,207.77999877929688,205.75999450683594,206.50999450683594,188.39324951171875,2784200
2020-01-14,205.4600067138672,207.64999389648438,205.4600067138672,207.32000732421875,189.1322021484375,2622700
2020-01-15,207.32000732421875,210.35000610351562,207.32000732421875,209.77000427246094,191.3672637939453,3369400
2020-01-16,210.11000061035156,211.11000061035156,209.22000122070312,210.85000610351562,192.3524932861328,2726700
2020-01-17,211.4199981689453,212.77000427246094,211.35000610351562,211.97999572753906,193.3833770751953,3540400
2020-01-21,211.3699951171875,212.25999450683594,210.22000122070312,211.16000366210938,192.6352996826172,4100500
2020-01-22,213.16000366210938,213.66000366210938,211.41000366210938,211.44000244140625,192.89076232910156,2757400
2020-01-23,210.5399932861328,213.5,208.6199951171875,213.4199981689453,194.697021484375,3378200
2020-01-24,214.17999267578125,214.17999267578125,210.89999389648438,211.24000549316406,192.70828247070312,3106300
2020-01-27,207.83999633789062,210.61000061035156,207.3000030517578,209.33999633789062,190.9749755859375,3389300
2020-01-28,209.88999938964844,212.2100067138672,209.86000061035156,210.38999938964844,191.93284606933594,3855200
2020-01-29,211.69000244140625,216.4199981689453,210.8000030517578,214.44000244140625,195.62757873535156,5734800
2020-01-30,214.0,216.74000549316406,212.8300018310547,216.17999267578125,197.2149200439453,3560700
2020-01-31,215.52000427246094,217.10000610351562,213.13999938964844,213.97000122070312,195.1988067626953,3920800
2020-02-03,214.99000549316406,216.8800048828125,214.22999572753906,215.17999267578125,196.30262756347656,3539200
2020-02-04,216.11000061035156,216.69000244140625,214.25,214.6199951171875,195.79177856445312,3367900
2020-02-05,215.63999938964844,215.77999877929688,213.00999450683594,214.3699951171875,195.56369018554688,2911400
2020-02-06,214.72000122070312,214.82000732421875,212.63999938964844,212.8699951171875,194.1953125,2903300
2020-02-07,212.55999755859375,212.83999633789062,211.08999633789062,211.61000061035156,193.04583740234375,2421600
2020-02-10,211.33999633789062,213.27999877929688,211.25,213.2100067138672,194.50546264648438,2318800
2020-02-11,214.0,215.86000061035156,213.64999389648438,215.72999572753906,196.80441284179688,2694500
2020-02-12,216.0,217.47000122070312,215.11000061035156,217.4600067138672,198.3826446533203,2844900
2020-02-13,216.7100067138672,218.38999938964844,216.19000244140625,217.4199981689453,198.34613037109375,2853400
2020-02-14,217.5,217.83999633789062,216.3800048828125,217.08999633789062,198.04505920410156,1720400
2020-02-18,215.9199981689453,217.0399932861328,215.6699981689453,216.14999389648438,197.18753051757812,2712600
2020-02-19,216.80999755859375,216.9199981689453,215.61000061035156,215.6300048828125,196.71315002441406,2229500
2020-02-20,216.14999389648438,216.64999389648438,212.77999877929688,215.0800018310547,196.21142578125,2869400
2020-02-21,215.24000549316406,216.3699951171875,214.3000030517578,215.8699951171875,196.93211364746094,2791200
2020-02-24,210.5800018310547,215.17999267578125,210.11000061035156,213.52000427246094,194.78829956054688,4218800
2020-02-25,214.5800018310547,216.8300018310547,211.14999389648438,212.10000610351562,193.49285888671875,5053700
2020-02-26,212.88999938964844,214.55999755859375,209.75,210.10000610351562,191.66827392578125,4190800
2020-02-27,207.6999969482422,210.0,200.92999267578125,201.0,183.3666229248047,6406200
2020-02-28,196.0,198.44000244140625,188.80999755859375,194.1699981689453,178.24427795410156,11324000
2020-03-02,193.80999755859375,202.5500030517578,193.17999267578125,202.5500030517578,185.93695068359375,6154200
2020-03-03,202.0,205.6699981689453,197.16000366210938,199.50999450683594,183.1462860107422,5115200
2020-03-04,201.92999267578125,207.16000366210938,200.89999389648438,207.02000427246094,190.04034423828125,4260400
2020-03-05,202.63999938964844,203.91000366210938,196.3300018310547,198.32000732421875,182.0539093017578,4107200
2020-03-06,192.89999389648438,199.5800018310547,191.2100067138672,198.86000061035156,182.54962158203125,6360100
2020-03-09,187.6699981689453,194.47000122070312,184.10000610351562,186.86000061035156,171.5338592529297,7788500
2020-03-10,190.9499969482422,200.0,187.88999938964844,199.86000061035156,183.4676055908203,5835200
2020-03-11,192.94000244140625,195.74000549316406,185.8300018310547,188.25,172.8098602294922,5625100
2020-03-12,174.77999877929688,179.83999633789062,169.3800048828125,170.1300048828125,156.17604064941406,9079300
