Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,69.0199966430664,69.80000305175781,69.01000213623047,69.77999877929688,56.620059967041016,13151800
2020-01-02,70.23999786376953,71.0199966430664,70.23999786376953,70.9000015258789,57.52882766723633,12456400
2020-01-03,71.33999633789062,71.37000274658203,70.16000366210938,70.33000183105469,57.06632995605469,17386900
2020-01-06,70.31999969482422,71.36000061035156,70.2300033569336,70.87000274658203,57.504478454589844,20081900
2020-01-07,70.5,70.5199966430664,69.51000213623047,70.29000091552734,57.03387451171875,17387700
2020-01-08,70.11000061035156,70.29000091552734,69.16999816894531,69.2300033569336,56.17378234863281,15137700
2020-01-09,69.13999938964844,69.9000015258789,68.62999725341797,69.76000213623047,56.60383605957031,14811800
2020-01-10,69.93000030517578,69.95999908447266,69.12000274658203,69.13999938964844,56.10075378417969,11995600
2020-01-13,69.19999694824219,69.87000274658203,69.11000061035156,69.80000305175781,56.63629150390625,9953900
2020-01-14,69.37999725341797,69.58000183105469,68.88999938964844,69.19999694824219,56.1494255065918,16261000
2020-01-15,69.19999694824219,69.58999633789062,68.88999938964844,69.08999633789062,56.060176849365234,11390300
2020-01-16,69.30000305175781,69.58000183105469,68.80000305175781,68.81999969482422,55.84110641479492,13340300
2020-01-17,68.75,69.08000183105469,68.29000091552734,68.55999755859375,55.63013458251953,18144100
2020-01-21,68.37999725341797,68.41999816894531,67.51000213623047,67.58000183105469,54.834964752197266,17982600
2020-01-22,67.55999755859375,67.69999694824219,67.0,67.19000244140625,54.51850891113281,17033100
2020-01-23,66.70999908447266,66.93000030517578,66.05000305175781,66.7699966430664,54.177711486816406,19605900
2020-01-24,66.54000091552734,66.68000030517578,66.04000091552734,66.31999969482422,53.812583923339844,18238600
2020-01-27,65.41999816894531,65.7300033569336,64.69999694824219,64.73999786376953,52.53055953979492,21231000
2020-01-28,65.11000061035156,65.19999694824219,64.62999725341797,64.6500015258789,52.4575309753418,19664700
2020-01-29,65.02999877929688,65.12999725341797,63.900001525878906,64.11000061035156,52.019371032714844,14202800
2020-01-30,63.779998779296875,64.87999725341797,63.43000030517578,64.79000091552734,52.57112503051758,18544700
2020-01-31,63.20000076293945,63.20000076293945,61.86000061035156,62.119998931884766,50.40467071533203,34282900
2020-02-03,61.380001068115234,61.41999816894531,60.369998931884766,60.72999954223633,49.27680969238281,27389300
2020-02-04,61.45000076293945,61.90999984741211,59.88999938964844,59.970001220703125,48.66014099121094,31922100
2020-02-05,60.75,62.93000030517578,60.599998474121094,62.72999954223633,50.899635314941406,32099200
2020-02-06,62.93000030517578,63.0099983215332,61.779998779296875,61.880001068115234,50.20993423461914,16055400
2020-02-07,61.40999984741211,61.65999984741211,61.060001373291016,61.470001220703125,49.87724685668945,15112500
2020-02-10,60.47999954223633,60.52000045776367,59.619998931884766,59.959999084472656,49.35049819946289,20934500
2020-02-11,60.58000183105469,60.88999938964844,60.16999816894531,60.529998779296875,49.81963348388672,14908700
2020-02-12,61.34000015258789,61.529998779296875,60.560001373291016,61.27000045776367,50.428707122802734,17862100
2020-02-13,61.060001373291016,61.41999816894531,60.560001373291016,60.93000030517578,50.148860931396484,16949400
2020-02-14,61.150001525878906,61.15999984741211,60.279998779296875,60.650001525878906,49.91840744018555,10855300
2020-02-18,60.150001525878906,60.38999938964844,59.45000076293945,59.880001068115234,49.28465270996094,18948500
2020-02-19,60.11000061035156,60.619998931884766,59.83000183105469,60.34000015258789,49.66325759887695,12804900
2020-02-20,60.22999954223633,60.540000915527344,59.720001220703125,59.86000061035156,49.2681884765625,14817200
2020-02-21,59.5099983215332,59.5099983215332,58.790000915527344,59.130001068115234,48.667362213134766,20315700
2020-02-24,57.619998931884766,57.79999923706055,56.36000061035156,56.36000061035156,46.38749313354492,32096600
2020-02-25,56.75,56.75,53.970001220703125,54.20000076293945,44.60969161987305,36414500
2020-02-26,54.54999923706055,54.81999969482422,52.93000030517578,53.0099983215332,43.630252838134766,29801000
2020-02-27,51.709999084472656,52.439998626708984,49.79999923706055,49.81999969482422,41.00469207763672,48141300
2020-02-28,48.77000045776367,51.439998626708984,48.0099983215332,51.439998626708984,42.338050842285156,62446700
2020-03-02,52.59000015258789,53.88999938964844,51.130001068115234,53.880001068115234,44.34630584716797,38127600
2020-03-03,53.95000076293945,54.150001525878906,50.97999954223633,51.29999923706055,42.22282028198242,50580700
2020-03-04,52.22999954223633,52.47999954223633,51.119998931884766,52.41999816894531,43.1446418762207,24079600
2020-03-05,50.41999816894531,50.70000076293945,49.040000915527344,50.11000061035156,41.24338912963867,40788200
2020-03-06,48.84000015258789,49.0099983215332,47.20000076293945,47.689998626708984,39.2515869140625,55640500
2020-03-09,41.709999084472656,44.56999969482422,40.79999923706055,41.86000061035156,34.45316696166992,72896300
2020-03-10,46.16999816894531,46.2599983215332,41.45000076293945,43.40999984741211,35.728904724121094,60445900
2020-03-11,42.38999938964844,43.47999954223633,41.75,41.97999954223633,34.55192947387695,51986100
2020-03-12,39.900001525878906,40.650001525878906,37.0,37.18000030517578,30.60125732421875,65725300
2020-03-13,40.0099983215332,40.13999938964844,35.0,38.119998931884766,31.37492561340332,79891500
2020-03-16,34.400001525878906,37.880001068115234,33.25,34.4900016784668,28.38724136352539,48924700
2020-03-17,35.209999084472656,37.380001068115234,34.20000076293945,36.810001373291016,30.29673194885254,41204400
2020-03-18,34.54999923706055,36.709999084472656,31.229999542236328,33.119998931884766,27.259645462036133,54036400
2020-03-19,33.72999954223633,34.900001525878906,32.349998474121094,34.43000030517578,28.337848663330078,49412400
2020-03-20,34.84000015258789,35.18000030517578,31.559999465942383,32.7400016784668,26.946884155273438,76534600
